Battenberg	Tumor_Barcode	PGA	PGA_Subclonal	PGA_TETRA	PGA_LOH	PGA_Haploid_LOH	MCN	MCN_WGD	MCN_CHR	DPClust_Mutations	ASCAT_Purity	ASCAT_Ploidy	BB_Purity	BB_Ploidy	CCUBE_Purity	GOF	High_Purity	WGD_MP2_Number	WGD_MP2_Ratio	WGD_EVEN_Ratio	nWGD_CCF_MCluster	nWGD_CCF_MCluster_Detail	nWGD_Substantial_Segment	nWGD_Substantial_Segment_Detail	Super_Cluster_1	Super_Cluster_5	Super_Cluster_10	Homozoygous_Deletion	Homozoygous_Deletion2	Homozoygous_Deletion_Detail	DPCLUST_Detail	Cluster_ChrEnrich	Cluster_Signatures
Battenberg_0	LU-4_tumor	0.2333019488398031	0.14150417343674715	0	0.020860924260755923	0.0187062241840441	0.214595724655759	nWGD	3	3893	0.66	2.23856901883538	0.62832	2.21900568255491	0.6166347275080218	0.366567610730386		0		0.0022546910523729793	1	nMut = 455; Ratio = 0.12	0		0	0	0	0	N		C2|0.91(0.64-1.00)|2338; C3|0.55(0.24-0.90)|455; C4|0.23(0.22-0.38)|1072	C2|chr1|0.09; C3|chr1|0.10; C4|chr1|0.09	C2|SBS5|0.91; C3|SBS5|0.87; C4|SBS5|0.87; ALL|SBS5|0.92
Battenberg_0	LU-F37_tumor	0.2769719031126134	0.06248290466122404	0	0.22124208948505733	0.2025751619758621	0.07439674113675131	nWGD	1	2396	0.3	1.85488272840691	0.3102	1.84666109501957	0.6204658024827171	0.566655524278677		0		0.018295112301533523	0		2	chr6:28.52|chr6:29.06	1	1	1	0	N		C1|1.13(1.12-1.15)|2387	C1|chr2|0.09	C1|SBS40|0.86; ALL|SBS40|0.86
Battenberg_0	16MH0041_7	0.9234064219299905	0.0047276636313730615	0.2581710416228728	0.32068844188662504	0.04036287625466114	0.8780280889186952	WGD	20	18196	0.15	2.88089261781197	0.15705	2.87064729934615	0.16100775339309306	0.990731555878863		152	0.5789473684210527	0.5537936594970578	0		0		1	0	0	0	N	chr1:1:0.21	C1|1.94(1.01-1.99)|398; C2|1.01(1.01-1.02)|17741	C1|chrX|0.84; C2|chr4|0.10	C1|SBS4|0.93; C2|SBS4|0.89; ALL|SBS4|0.89
Battenberg_0	TCGA-38-A44F-01A	0.15230600493574278	0.012906357341399697	0	0.12728778896277745	0.1261612897330494	0.02614471520269338	nWGD	1	1594	0.14	1.92985679971338	0.1449	1.93279448140188	0.23783424449211069	0.871694089689416		0		0	0		0		1	1	1	0	N		C2|1.16(1.14-1.18)|1582	C2|chr2|0.09	C2|SBS5|0.85; ALL|SBS5|0.85
Battenberg_0	TCGA-50-6597-01A	0.9175338218303792	0.28363321284394943	0.390923892504537	0.1624217514208413	0	0.9145767453962412	WGD	20	7521	0.48	3.71959280679485	0.46848	3.52625312191443		0.560254953727819		1321	0.41029523088569264	0.6205716546002435	0		0		0	0	0	0	N		C2|1.00(0.97-1.03)|7315; C3|0.40(0.36-1.01)|122	C2|chr5|0.09; C3|chrX|0.22	C2|SBS40|0.83; C3|SBS40|0.73; ALL|SBS40|0.83
Battenberg_0	LU-44_tumor	0.1709420591061296	9.689818207516031e-4	0	0.06504680564488452	0.060739558102990414	0.11618374892811623	nWGD	2	1082	0.58	2.08365286156676	0.57072	2.03560472033081	0.6747059742867932	0.791744505909737		0		0.0016380641415142303	1	nMut = 27; Ratio = 0.02	0		0	0	0	0	N		C1|1.03(1.01-1.05)|1046; C2|0.47(0.38-1.04)|27	C1|chr2|0.08; C2|chr2|0.11	C1|SBS5|0.81; C2|SBS5|0.45; ALL|SBS5|0.81
Battenberg_0	S01405_20100602_TPD_01.01	0.41115603868539446	0.025937487486310973	0	0.3319733606040157	0.2660932831325298	0.144020430887271	nWGD	2	44999	0.52	1.95034799080426	0.52104	1.82343527419638	0.7212263581874961	0.933100333791478		0		0.08023555988941292	0		0		0	0	0	0	N	chr21:1:0.23|chr9:1:3	C3|1.01(1.00-1.01)|44409	C3|chr5|0.11	C3|SBS40|0.86; ALL|SBS40|0.86
Battenberg_0	TCGA-38-7271-01A	0.0011043405335491878	0.0010564355622476925	0	0.0010596097177613334	1.3019481277684806e-4	0.0010270175432623649	nWGD	0	19331	1	2.04934820202704	0.926	2.01650843665477	0.2840858509099393	0.00112414321385581	|ASCAT_Purity	0		0.0010356005952932264	0		0		0	0	0	0	N		C1|1.03(0.19-1.11)|2216; C3|0.19(0.19-0.20)|16974	C1|chrX|0.40; C3|chr2|0.10	C1|SBS40|0.79; C3|SBS40|0.81; ALL|SBS40|0.80
Battenberg_0	TCGA-97-A4LX-01A	0.945474110952488	0	0.3628934722351775	0.2678663350634567	0.02090910510481462	0.9245650058476734	WGD	20	45342	0.11	3.49822545105589	0.11132	3.59043476527521	0.15802287377892063	0.999667363619084		0		0.6958432243278243	0		0		1	1	1	0	N		C1|1.24(1.24-1.24)|45276	C1|chr5|0.10	C1|SBS4|0.95; ALL|SBS4|0.95
Battenberg_0	LU-F29_tumor	0.9066798772289485	0.012799841571701262	0.3349922588319242	0.24208604784175136	7.309491782592524e-5	0.9066067823111226	WGD	21	5156	0.26	3.28841625314463	0.26832	3.29191499134224	0.541834255427177	0.979905364212355		87	0.45977011494252873	0.5532221596674968	0		0		1	1	1	0	N		C1|1.21(1.20-1.22)|5136	C1|chr2|0.09	C1|SBS40|0.78; ALL|SBS40|0.78
Battenberg_0	LU-FF107_tumor	0.2807573598912342	0.002128806177376347	0	0.08193190410422328	0.0775618865915856	0.20319547329964857	nWGD	4	3154	0.2	2.26599176014281	0.2092	2.24949238304463	0.27036815731615194	0.785688787031905		0		0.00456848000665644	0		0		0	0	0	0	N		C1|1.03(1.02-1.05)|3141	C1|chr2|0.12	C1|SBS40|0.85; ALL|SBS40|0.85
Battenberg_0	EBUS110413A	0.7770155357851668	0.37693825227825395	0.044588200395394434	0.3096405032094449	0.08685345454227554	0.6901620812428912	WGD	16	4221	0.24	2.29371566138278	0.22848	2.36775959849441	0.2512987709503031	0.467267067277909		0		0.2513781213559833	1	nMut = 593; Ratio = 0.14	2	chr16:41.7|chr21:33.61	0	0	0	1	Y	chr20:1:24.35	C3|0.96(0.54-0.96)|3602; C4|0.53(0.50-0.96)|593	C3|chr2|0.12; C4|chr1|0.12	C3|SBS40|0.83; C4|SBS5|0.73; ALL|SBS5|0.82
Battenberg_0	S01302_20100601_TPD_01.01	0.7690364854005111	0.399019572414682	0.1085166775087363	0.20817817744445702	0.03705617099148096	0.7319803144090301	WGD	17	108701	0.52	2.98135651374884	0.51896	2.92773760086348	0.6580639824814543	0.366096789165675		8946	0.31287726358148893	0.24297936426873104	0		3	chr1:15.39|chr7:14.08|chr12:51.46	0	0	0	0	N		C1|0.98(NA-NA)|96996; C2|0.44(NA-NA)|11202	C1|chr2|0.10; C2|chr2|0.16	C1|SBS4|0.97; C2|SBS4|0.91; ALL|SBS4|0.97
Battenberg_0	TCGA-55-1596-01A	0.9476722746583646	0.1552430120765689	0.34905217556263957	0.32982831200045537	0.006538594451568433	0.9411336802067961	WGD	22	23920	0.64	3.47484191110997	0.65088	3.16531924664678		0.785119983738832		2939	0.45593739367131675	0.7475195564764845	0		1	chr6:16.79	1	1	1	0	N		C1|1.12(1.07-1.16)|23876	C1|chr2|0.12	C1|SBS40|0.88; ALL|SBS40|0.88
Battenberg_0	TCGA-62-8397-01A	0.9535746691597685	0.009278878065928432	0.4975413925393443	0.12036049543677502	0.01860098614383726	0.9328542748507108	WGD	22	3969	0.68	3.42738595843793	0.68068	3.33474029440021		0.980236953395245		42	0.5238095238095238	0.6629281310029504	0		0		0	0	0	0	N		C2|0.99(0.92-1.03)|3714; C3|0.29(0.27-0.88)|236	C2|chr4|0.09; C3|chr4|0.10	C2|SBS1|0.73; C3|SBS1|0.67; ALL|SBS1|0.73
Battenberg_0	TCGA-44-2655-01A	0.16046383424795208	0.022872716201912526	0	0.09500579186384907	0.06642967675763807	0.09878336161799083	nWGD	2	43135	0.28	2.05782572039833	0.26936	2.0386977572632	0.44309228532259776	0.73937396375088		0		0.030739377719632966	0		0		0	0	0	0	N		C1|1.04(1.00-1.05)|42977	C1|chr2|0.08	C1|SBS4|0.96; ALL|SBS4|0.96
Battenberg_0	TCGA-73-7499-01A	0.9484811630730802	0.3287141302978341	0.04300409927255729	0.5097234754402317	0.022513946890766984	0.9218734737073297	WGD	22	7522	0.43	2.74435758860141	0.41108	2.8803086432249	0.41138625961958275	0.671150215120447		92	0.40217391304347827	0.4460687675589968	0		2	chr3:22.65|chr7:96.77	0	0	0	0	N	chr2:1:0.29	C2|0.99(0.94-1.01)|6576; C3|0.45(0.43-1.00)|902	C2|chr1|0.10; C3|chr2|0.10	C2|SBS40|0.86; C3|SBS2|0.75; ALL|SBS40|0.81
Battenberg_0	TCGA-67-3772-01A	0.9169215723977775	0.33204599294131226	0.3638593032596284	0.17750793125901676	0.003692463007851071	0.9073719752973404	WGD	21	3018	0.21	3.65295778983309	0.21378	3.55797970644585		0.556991713493287		667	0.14842578710644677	0.5917840640616713	0		4	chr1:38.74|chr5:19.34|chr7:62.05|chrX:18.52	1	1	1	0	N	chr9:2:7.58	C1|1.29(1.27-1.30)|2987	C1|chr2|0.11	C1|SBS40|0.89; ALL|SBS40|0.89
Battenberg_0	16MH0062_4R	0.7532398280239937	0.14302661436991057	0.2923128511651619	0.09489403672044386	0	0.7532398280239937	WGD	17	70746	0.35	3.25017745745233	0.3542	3.23326765144935	0.45349116395809413	0.623679869179294		3856	0.3695539419087137	0.38882075148078243	0		5	chr2:40.76|chr10:133.52|chr12:39.97|chr15:84.88|chr22:14.24	0	0	0	0	N		C3|1.00(0.92-1.03)|64783; C5|0.39(0.31-0.95)|5020	C3|chr2|0.10; C5|chr5|0.11	C3|SBS4|0.96; C5|SBS2|0.94; ALL|SBS4|0.94
Battenberg_0	TCGA-44-3398-01A	0.1438859029335715	0	0	0.047939073100737806	0.045606066158855735	0.09977466057146665	nWGD	2	30201	0.23	2.04299309074527	0.23046	2.06385015831465	0.3363644050975889	0.944659504955543		0		4.349254795354718e-5	0		0		0	0	0	0	N		C2|0.99(0.75-1.07)|30122	C2|chrX|0.10	C2|SBS40|0.82; ALL|SBS40|0.82
Battenberg_0	EBUS130815A_11R	0.7904103940853496	0.06465047394851431	0.008171369239365572	0.43917389515733274	0.025612547136592438	0.7647902403440884	WGD	18	155635	0.42	2.67435434191352	0.42882	2.5607249155276	0.6342011972590683	0.888978719149931		524	0.5553435114503816	0.37176207582398807	0		1	chr3:19.73	0	0	0	0	N	chr12:1:0.02	C3|1.00(NA-NA)|154885	C3|chr2|0.11	C3|SBS4|0.91; ALL|SBS4|0.91
Battenberg_0	FH5PJAZF	0.205850731024413	0.11866204709438759	0	0.11421857640324408	0.11230172002670682	0.09354901099770618	nWGD	1	33655	0.61	1.94330601285334	0.5795	1.82857246070397	0.7100121152750245	0.205353370895852		0		0.002008169007192306	1	nMut = 493; Ratio = 0.01	1	chr1:102.93	0	0	0	0	N	chr10:1:0.06|chrX:1:0.02	C4|0.96(0.94-0.97)|31356; C5|0.49(0.25-0.96)|493; C6|0.25(0.23-0.48)|1650	C4|chr2|0.09; C5|chr5|0.16; C6|chr2|0.09	C4|SBS4|0.95; C5|SBS4|0.87; C6|SBS40|0.83; ALL|SBS4|0.94
Battenberg_0	S01331_20100601_TPD_01.01	0.3287092266798459	0.060094495490844474	0	0.2322369831427171	0.19403544232280237	0.13467378435704355	nWGD	1	40011	0.44	1.91347485495541	0.43604	1.91301343336465	0.6159867095708408	0.81070247271005		0		5.785461148276739e-4	0		0		0	0	0	0	N		C4|1.01(0.98-1.04)|39163	C4|chr4|0.10	C4|SBS4|0.96; ALL|SBS4|0.96
Battenberg_0	TCGA-44-6775-01A	0.8508848251462791	0.6656436032316997	0.13249295514560264	0.23370488549649354	0.007352581367718946	0.835131480323439	WGD	19	2132	0.32	2.90939090490189	0.3056	2.73517576538699		0.200153118605943		368	0.40217391304347827	0.33109347801002625	0		5	chr4:190.04|chr9:138.07|chr10:38.13|chr11:134.88|chr21:33.69	1	1	1	0	N		C1|1.41(1.39-1.44)|2128	C1|chrX|0.10	C1|SBS40|0.87; ALL|SBS40|0.87
Battenberg_0	LU-FF13_tumor	0.5640477918327864	0.3219195895785686	0.06079502520694666	0.2518746534423574	0.09167491981592071	0.4723728720168657	nWGD	10	3702	0.25	2.71213147825966	0.24975	2.69869385835572	0.43254690701037063	0.298491372296317		194	0.37628865979381443	0.24597319480135496	0		4	chr8:74.92|chr12:90.47|chr17:20.07|chr22:14.12	1	1	1	0	N		C2|1.16(1.14-1.18)|3677	C2|chr7|0.10	C2|SBS5|0.84; ALL|SBS5|0.84
Battenberg_0	16MH0062_P	0.7807537411105412	0.18941352442177942	0.14593010535456682	0.09704510166864531	1.8490981515383002e-4	0.7805688312953873	WGD	17	67405	0.39	3.04604542617164	0.37908	3.13250543907178	0.4643888183970651	0.669527307451466		0		0.27065001944072015	0		0		0	0	0	0	N		C3|1.01(0.99-1.02)|63252; C4|0.77(0.73-1.02)|1127; C5|0.35(0.34-0.78)|2431	C3|chr2|0.10; C4|chr4|0.18; C5|chr2|0.11	C3|SBS4|0.97; C4|SBS4|0.93; C5|SBS40|0.87; ALL|SBS4|0.97
Battenberg_0	TCGA-49-4507-01A	0.7963642229029222	0.24603593365021523	0.06435562165212681	0.28369889453777314	0.0737492166873889	0.7525052266737547	WGD	18	30318	0.33	2.75162799852329	0.32604	2.6314363546603	0.41672342609586394	0.621819653659764		283	0.657243816254417	0.23878913453235515	0		4	chr1:18.65|chr3:64.24|chr5:131.1|chr12:31.58	0	0	0	0	N	chr9:2:4.17	C3|1.05(1.04-1.05)|30135	C3|chr2|0.09	C3|SBS40|0.86; ALL|SBS40|0.86
Battenberg_0	TCGA-86-8673-01A	0.6983310216139774	0.23855079927849862	0.0313313256743382	0.40181013511129543	0.046472656093432145	0.6518583655205453	WGD	13	80280	0.4	2.55628541161364	0.3944	2.50186377611651	0.5832162732244676	0.624886486525522		1597	0.27301189730745146	0.40326510111582625	0		2	chr3:20|chr19:34.22	0	0	0	0	N		C3|1.00(NA-NA)|78005	C3|chr2|0.11	C3|SBS4|0.94; ALL|SBS4|0.94
Battenberg_0	TCGA-44-3918-01A	0.9453909347913952	0.24561442420751184	1.5065411075703862e-4	0.3638480074757727	0.036199030862985114	0.9119496633087347	WGD	20	50379	0.22	4.34977868441481	0.21274	3.47842774510894	0.510529840820134	0.799312795719236		0		0.25073906216509134	0		1	chr14:20.79	1	1	1	0	N		C1|1.28(1.28-1.28)|50146	C1|chr8|0.10	C1|SBS4|0.97; ALL|SBS4|0.97
Battenberg_0	TCGA-78-7149-01A	0.95328244038404375	0.5684567595856737	0.2503360608655706	0.17433842457631923	0	0.95328244038404375	WGD	22	17719	0.6	3.50589304071783	0.594	3.26602408069474		0.302184439497863		2368	0.42103040540540543	0.49635711353414863	0		0		0	0	0	0	N		C1|0.99(0.99-1.00)|17620	C1|chr2|0.10	C1|SBS40|0.73; ALL|SBS40|0.73
Battenberg_0	TCGA-55-8208-01A	0.9394539390241731	0.00975697365174814	0.06316435755771874	0.21159434932447532	0	0.9375946768629224	WGD	22	47723	0.1	4.39192348570206	0.1009	4.44900096800404	0.47049684838703143	0.990462956652002		0		0.2268419271181693	0		1	chrX:26.69	1	1	1	0	N		C2|1.20(1.21-1.21)|47568	C2|chr2|0.10	C2|SBS40|0.78; ALL|SBS40|0.78
Battenberg_0	LU-51_tumor	0.9449590536693568	0.0025441352970679986	0.39810920336585975	0.08176714374235033	0.040379216177758956	0.8972626502143466	WGD	21	3735	0.19	3.66564772981928	0.19152	3.66086711536221	0.30311849074941494	0.992679987521134		0		0.5733348044109267	0		0		1	1	1	1	Y	chr9:1:10.2	C1|1.15(1.14-1.16)|3720	C1|chr2|0.11	C1|SBS5|0.83; ALL|SBS5|0.83
Battenberg_0	16MH0053_7	0.38615836600590153	0.04233856054285595	0	0.32867147504765737	0.30610858264443036	0.07992449681910116	nWGD	0	56825	0.68	1.77944544137363	0.69292	1.68349825133608	0.8462374316079647	0.769090635163508		0		0.023419612457095874	0		0		0	0	0	1	Y	chr16:1:0.58|chr21:1:14.76|chr8:2:0.36	C3|0.99(0.95-1.00)|54696; C4|0.71(0.45-0.99)|772	C3|chr2|0.11; C4|chr3|0.08	C3|SBS40|0.87; C4|SBS40|0.89; ALL|SBS40|0.87
Battenberg_0	TCGA-91-6847-01A	0.9311560792321304	0.42046734214343395	0.08894043299691638	0.40624349170894497	0.012762474316769022	0.9155033737752575	WGD	22	10151	0.85	3.61928771342116	0.85255	3.4339260065261		0.535695947843924		964	0.2697095435684647	0.3164441732582812	0		3	chr10:59.27|chr10:58.43|chr13:26.46	0	0	0	0	N		C3|0.96(0.44-1.01)|8076; C4|0.43(0.41-0.97)|2026	C3|chr1|0.10; C4|chr5|0.10	C3|SBS40|0.81; C4|SBS40|0.85; ALL|SBS40|0.82
Battenberg_0	TCGA-97-8172-01A	0.9524355330062674	0.07091914411833188	0.5483118295140639	0.0928140574418098	0	0.9513182389890923	WGD	22	44276	0.31	3.91699219229623	0.31403	3.83889909272877		0.845728253741132		3066	0.3861709067188519	0.6568134178342606	0		0		1	1	1	0	N		C2|1.12(1.11-1.12)|43891	C2|chr4|0.09	C2|SBS4|0.96; ALL|SBS4|0.96
Battenberg_0	TCGA-55-1594-01A	0.8775039121527115	0.17923549294037555	0.13923444663832077	0.30462816081945715	0.005263099822456372	0.8722408123302552	WGD	20	16127	0.55	3.43264828953196	0.55825	3.09417709078603	0.712806857238109	0.796168552103707		394	0.434010152284264	0.40024155295941377	0		0		0	0	0	0	N		C2|1.05(1.04-1.06)|16079	C2|chr2|0.10	C2|SBS40|0.88; ALL|SBS40|0.88
Battenberg_0	TCGA-86-8585-01A	0.8769752672151803	0.110478429861506	0.06973171647594001	0.4510165921922597	0	0.8769752672151803	WGD	21	99581	0.29	2.85623318545858	0.27898	2.80090642139097	0.4199116799714799	0.858247527358881		4112	0.5376945525291829	0.5697019424969951	0		3	chr3:19.42|chr4:14.89|chr14:25.56	0	0	0	0	N		C3|1.05(NA-NA)|99183	C3|chr8|0.09	C3|SBS4|0.89; ALL|SBS4|0.89
Battenberg_0	TCGA-44-7669-01A	0.9016767463123451	0.11701933144228784	0.2975534125647673	0.2499675375824027	0.005511980038527437	0.8961647662738177	WGD	21	70406	0.5	3.63575876275896	0.501	3.33184890965152	0.6444001673842727	0.81551066178958		5335	0.4515463917525773	0.4997123200744289	0		2	chr11:50.62|chr11:71.72	0	0	0	0	N		C3|1.00(1.00-1.00)|70100	C3|chr2|0.10	C3|SBS4|0.94; ALL|SBS4|0.94
Battenberg_0	LU-FF77_tumor	0.3390996098356482	0.07298065370491977	0.02961140612767611	0.16430655678283765	0.05299821906121481	0.2674019300919174	nWGD	6	3419	0.25	2.11514692835152	0.24525	2.11712342799355	0.4877131609167612	0.683534674148736		227	0.13215859030837004	0.1232684473744172	0		2	chr17:22.5|chrX:56.71	1	1	1	0	N	chr10:1:0.84|chr9:1:2.38	C1|1.28(1.27-1.29)|3403	C1|chrX|0.11	C1|SBS5|0.90; ALL|SBS5|0.90
Battenberg_0	TCGA-78-8640-01A	0.6611871219732871	0.014609653135341887	0.03379803045544266	0.24002756614888499	0.052079996429302756	0.6091071255439843	WGD	15	137857	0.35	2.80017483667506	0.34545	2.67946012102431	0.5320531101096467	0.975229089299583		1202	0.44675540765391014	0.2173041451321525	0		0		0	0	0	0	N		C4|1.00(NA-NA)|136864	C4|chr2|0.10	C4|SBS40|0.87; ALL|SBS40|0.87
Battenberg_0	LU-FF67_tumor	0.08960437157748954	0.003543864295581714	0	0.04339039013850923	0.028234658650770045	0.06470055809591324	nWGD	0	2260	0.28	2.07181537113526	0.28896	2.07148186137098	0.4901674975056568	0.858099566983136		0		0.01345650439385759	0		0		0	0	0	0	N		C1|1.03(1.02-1.04)|2257	C1|chrX|0.08	C1|SBS1|0.78; ALL|SBS1|0.78
Battenberg_0	TCGA-55-8299-01A	0.4562132272528999	0.02705989712977349	0.00333268018400021	0.2967007135750024	0.278151762334773	0.1864540605971895	nWGD	3	19254	0.1	1.96025971826526	0.1064	2.21305896150673	0.2807187123552551	0.669877399814396		0		0.019682082414337946	0		3	chr2:242.09|chr8:104.16|chr11:47.44	1	1	1	0	N		C1|1.64(1.61-1.64)|19222	C1|chr5|0.10	C1|SBS4|0.95; ALL|SBS4|0.95
Battenberg_0	TCGA-62-8395-01A	0.2032425417555613	0.052650355239155996	0	0.1556857981773338	0.15476098894857532	0.05090296470458703	nWGD	1	8787	0.65	1.90134989152671	0.65715	1.84890909914724	0.7005635209966791	0.469477236185157		0		0.0010220742091705474	0		0		0	0	0	0	N		C1|1.00(0.62-1.05)|2604; C2|0.69(0.54-1.01)|910; C3|0.63(0.50-0.92)|309; C4|0.58(0.28-0.76)|970; C5|0.28(0.27-0.59)|3955	C1|chr8|0.14; C2|chr2|0.10; C3|chr5|0.11; C4|chrX|0.09; C5|chr2|0.10	C1|SBS40|0.89; C2|SBS40|0.87; C3|SBS40|0.83; C4|SBS40|0.86; C5|SBS40|0.70; ALL|SBS40|0.82
Battenberg_0	D02326109	0.02342604366133488	6.111699359963131e-4	0	0.01402887559788313	1.696541747868255e-4	0.02406047456694181	nWGD	0	5266	0.47	2.00596193485499	0.45308	2.0112277619597	0.5517021551645581	0.802443496895919		0		0.01521256686111674	0		0		0	0	0	0	N	chr1:1:0.23|chr9:1:1.09	C1|1.04(0.82-1.08)|4561; C3|0.29(0.28-0.33)|638	C1|chrX|0.08; C3|chr4|0.08	C1|SBS1|0.83; C3|SBS6|0.74; ALL|SBS1|0.82
Battenberg_0	LU-78_tumor	0.8041693339319214	0.018898583038732736	0.07588157756808311	0.21014258266538755	0.07205103942202365	0.7321182945098976	WGD	15	2321	0.38	2.6281658298814	0.38228	2.59447042949535	0.639500739699147	0.968575080519724		0		0.22400753955796437	0		0		0	0	0	0	N		C1|1.08(1.06-1.09)|2318	C1|chr2|0.11	C1|SBS5|0.87; ALL|SBS5|0.87
Battenberg_0	LU-FF57_tumor	0.890959683326662	0.19093382915201876	0.33265600716929855	0.11823648557010609	0	0.8856351036742164	WGD	20	15336	0.22	3.38847371548183	0.21648	3.3182526997477	0.3462162693153813	0.72047226536136		2185	0.16247139588100687	0.428641146958731	0		1	chr5:83.93	1	1	1	0	N	chr10:1:1.59|chr2:1:0.75	C1|1.10(1.10-1.11)|15306	C1|chr2|0.08	C1|SBS2|0.79; ALL|SBS2|0.79
Battenberg_0	TCGA-50-5049-01A	0.8911167845983492	0.34158011795306453	0.0940460069085139	0.4300818891879529	0.040308915356462895	0.8508078692418862	WGD	21	171979	0.18	3.10769411063055	0.17478	2.96666636909051	0.335428007123486	0.608810714837923		6822	0.3305482263265904	0.3871301243399059	0		6	chr1:14.49|chr1:12.97|chr1:58.63|chr6:74.16|chr6:24.01|chr19:15.06	1	1	1	0	N		C2|1.14(NA-NA)|171580	C2|chr2|0.09	C2|SBS4|0.97; ALL|SBS4|0.97
Battenberg_0	TCGA-55-7281-01A	0.8790836248465473	0.16335907548600961	0.2104736596300823	0.21001107520957532	0	0.8740040628750665	WGD	20	64868	0.43	3.0987597921007	0.43903	3.00794211898298	0.6527014165714655	0.709941218395886		2035	0.5906633906633907	0.37554318576893964	0		1	chr13:95.9	1	1	1	0	N		C1|1.12(1.11-1.12)|64631	C1|chrX|0.10	C1|SBS4|0.96; ALL|SBS4|0.96
Battenberg_0	TCGA-35-4122-01A	0.8987076421450326	0.31444059110310274	0.17395183243315165	0.32025724471946904	0.0045719753187664575	0.8928015137934247	WGD	20	57651	0.21	3.1886015447705	0.21084	3.14530758963377	0.28944544753854723	0.604896075772601		4762	0.40655186896262074	0.48091223052578175	0		7	chr1:42.08|chr1:22.96|chr5:10.72|chr5:22.6|chr8:12.45|chr18:52.86|chr19:27.26	0	0	0	0	N	chr9:1:3.84	C1|1.08(1.08-1.09)|57547	C1|chr2|0.10	C1|SBS40|0.88; ALL|SBS40|0.88
Battenberg_0	TCGA-78-7150-01A	0.913821958665384	0.3346766259555392	0.1313458139449291	0.34828392553456183	0.022608387683490067	0.8893964216830074	WGD	22	68264	0.47	3.87235865811381	0.47987	3.58218156350128	0.6525473958000483	0.591242379371472		6424	0.35211706102117063	0.315447867571756	0		3	chr2:62.75|chr2:29.21|chr8:67.4	0	0	0	0	N	chr16:1:0.26|chr18:1:0.27|chr9:4:4.69	C1|1.04(1.04-1.05)|67914	C1|chr4|0.11	C1|SBS40|0.84; ALL|SBS40|0.84
Battenberg_0	S01467_20100615_TPD_01.01	0.9229629117392864	0.2403693506635994	0.044189049998005533	0.5300142703715758	0	0.9227729688833187	WGD	22	40138	0.86	3.805646397365	0.86946	3.4038687585154		0.724780877493481		2301	0.4932637983485441	0.35430279673477605	0		2	chr12:34.54|chr12:19.34	0	0	0	0	N	chr7:1:0.55	C2|0.99(0.97-1.00)|38875; C5|0.26(0.21-0.51)|755	C2|chr4|0.10; C5|chr2|0.15	C2|SBS40|0.88; C5|SBS40|0.89; ALL|SBS40|0.88
Battenberg_0	TCGA-78-7156-01A	0.12101394045801135	0.0012193468327492594	0	0.06841345178251353	0.06724062388165929	0.05261763370989965	nWGD	0	38244	0.81	1.99187798295997	0.81243	1.83717855831613	0.9224447771147425	0.276180027983959		0		0.0012382846943092699	0		0		0	0	0	0	N	chr1:1:0.22|chr10:1:0.02|chr16:1:2.23|chr9:1:0.86	C2|0.99(0.97-1.01)|34539; C3|0.37(0.30-0.99)|3514	C2|chr2|0.10; C3|chr2|0.09	C2|SBS4|0.94; C3|SBS2|0.82; ALL|SBS4|0.88
Battenberg_0	TCGA-50-5930-01A	0.3578250669183472	0.12775185445623566	0.018760835981220046	0.25117594772528956	0.08313055599140654	0.27469451092694064	nWGD	6	178052	0.37	2.11210301973103	0.36038	2.0834783341067	0.6106769047201493	0.571896710881463		4660	0.7126609442060086	0.17124106742079653	0		4	chr1:12.11|chr1:10.64|chr1:17.32|chr3:52.4	0	0	0	0	N		C2|1.06(NA-NA)|177647	C2|chr2|0.10	C2|SBS4|0.99; ALL|SBS4|0.99
Battenberg_0	TCGA-55-6987-01A	0.7399592618372186	0.07994804185011489	0.007070279387490355	0.5598222970262483	0.07690993806715626	0.6626924269155222	WGD	14	37697	0.16	2.34728844290263	0.15488	2.30654037731195	0.2789780603038838	0.835111614199665		0		0.4554774612562692	0		6	chr1:19.9|chr4:11.46|chr8:43.68|chr14:15.66|chr17:44.3|chr18:29.67	1	1	1	0	N	chr9:1:1.03	C2|1.16(1.16-1.17)|37608	C2|chr1|0.09	C2|SBS40|0.80; ALL|SBS40|0.80
Battenberg_0	TCGA-64-1680-01A	0.9500791377320182	0.040334980038316655	0.4115209094487568	0.5200980460559214	0	0.9197877568984466	WGD	22	3134	0.23	2.93054799077598	0.23253	2.35973493848456		0.844040766399382		1	0	0.9467024075501014	0		1	chr6:28.2	2	1	1	2	Y	chr6:1:53.25|chr9:1:33.83	C1|1.99(1.19-2.08)|139; C2|1.19(1.18-1.95)|2986	C1|chr1|0.14; C2|chr2|0.10	C1|SBS6|0.74; C2|SBS5|0.71; ALL|SBS5|0.71
Battenberg_0	LU-SC97_tumor	0.8675943105417782	0.0674652970387646	0.12377790785631226	0.2408896744251666	0	0.861795754903256	WGD	19	1576	0.15	2.86249243158496	0.15525	2.91540899154046	0.1856766454051794	0.911101020735721		167	0.11976047904191617	0.3432053406242209	0		0		1	1	1	0	N		C1|1.16(1.14-1.18)|1561	C1|chr5|0.11	C1|SBS40|0.88; ALL|SBS40|0.88
